"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",2874.94352025356,0.129637971244842,0.0793731904606936,1.63420138600285,0.102216571635209,0.534992417023531
"ENSMUSG00000000028",182.039532005245,-0.328884461761731,0.183282941693168,-1.81812956324799,0.0690443324604106,0.463358386620343
"ENSMUSG00000000056",461.000434666262,0.0880025179852677,0.151835659273777,0.580694820844805,0.561446152929086,0.901083681651764
"ENSMUSG00000000058",253.554747324946,1.09689611243535,0.238317950339793,4.69907599776173,2.61341196926319e-06,0.000562195622581946
"ENSMUSG00000000078",3647.66795209314,0.44087683577996,0.249715350449236,1.79663078766788,0.0723942533526677,0.471126305101481
"ENSMUSG00000000085",541.046948156929,0.110757083094506,0.117276207811302,0.945087167515027,0.344614376137084,0.802030329955449
"ENSMUSG00000000088",2505.35719978071,-0.0898003086789141,0.117267059025463,-0.769649773502479,0.44150767138054,0.855970621718738
"ENSMUSG00000000125",45.32446667396,-0.670567152961992,0.265085603641018,-2.54800966397585,0.0108339469801777,0.204434053437681
"ENSMUSG00000000127",145.054646448611,-0.186538469128869,0.14663461963477,-1.27669494985674,0.201709965086711,0.68826840122982
"ENSMUSG00000000131",851.225098228823,-0.0738626843140973,0.146564501199668,-0.497949654038246,0.618519528161596,0.918730695401906
"ENSMUSG00000000134",361.170604226013,-0.13231495478291,0.214038349727003,-0.628965427399362,0.52937169037856,0.888837615960895
"ENSMUSG00000000142",2153.20983589006,-0.336891670562432,0.233306770455188,-1.49214728276986,0.135660538820087,0.596302331812722
"ENSMUSG00000000148",117.323616817447,-0.038966478205293,0.222232886542588,-0.195046607106448,0.845356461037317,0.973350106601197
"ENSMUSG00000000149",362.307129921919,0.0770408591799138,0.157990770638416,0.504851853560402,0.613662892557981,0.917142313094356
"ENSMUSG00000000154",267.378836322039,0.131518767903805,0.159756420727202,0.825094008272141,0.409318221155766,0.838354912820528
"ENSMUSG00000000159",489.752505410094,0.147405919350832,0.163250252518704,0.902484847798938,0.366799366896841,0.817366389226181
"ENSMUSG00000000168",987.618505556433,0.0850499699963164,0.0805068493298365,1.0559716938561,0.290981147245539,0.768819665490367
"ENSMUSG00000000171",2930.10068492403,0.00017058300513149,0.156336675035687,-0.0122760152459529,0.990205402976218,0.998554364469772
"ENSMUSG00000000184",3787.19259276098,0.664858288614092,0.224849618214206,3.01392755606722,0.00257889377682772,0.0878713853555979
"ENSMUSG00000000194",634.932712197822,0.0780805772450042,0.121286102349962,0.643816334858559,0.519694540010712,0.885529434075221
"ENSMUSG00000000204",811.941712912224,-0.621406253755893,0.295400246098068,-2.00490512946814,0.0449731902450871,0.389542422477428
"ENSMUSG00000000216",76.4966143624137,0.0897156643001066,0.291665992254802,0.437194400944756,0.66197036995865,0.932644377818243
"ENSMUSG00000000253",186.568099127596,-0.371631685338745,0.236847107057794,-1.58999452788467,0.111836038505139,0.555345357355488
"ENSMUSG00000000266",299.265943705064,-0.0387018195314607,0.151642822736983,-0.249748409320797,0.802781918939311,0.965414751578831
"ENSMUSG00000000275",1766.29876603161,-0.208595778623426,0.155369268462347,-1.33211193750496,0.182823408199876,0.664238412499322
"ENSMUSG00000000276",106.140097145518,0.201874287004143,0.15238939295716,1.3263561382252,0.184721760043785,0.666264946824592
"ENSMUSG00000000278",721.226447785858,-0.0729145241756077,0.180744943195754,-0.398357765922853,0.690366485150326,0.940097840355512
"ENSMUSG00000000282",362.529464637245,0.0179229700408622,0.178609611696842,0.101644558869478,0.919038809721829,0.984255191300395
"ENSMUSG00000000290",113.949314630311,-0.309444540200419,0.283126076990259,-1.33133381967707,0.183079194854495,0.664728634943524
"ENSMUSG00000000295",272.557394374871,-0.0455336197930899,0.184583607046445,-0.253596090755941,0.799807617053889,0.96430044757295
"ENSMUSG00000000301",48.4714865980432,-0.43895907296087,0.231344233191607,-1.91100318470853,0.0560041716311055,0.428240157260548
"ENSMUSG00000000303",11861.935299976,-0.000515151569330926,0.130625685851534,-0.0021405393480405,0.998292098006649,0.999585942264936
"ENSMUSG00000000308",5407.9578656058,0.246427944701017,0.179425070894646,1.36517250548784,0.172198837738884,0.649372540117878
"ENSMUSG00000000320",269.5262103722,-0.260987135224776,0.296825806914881,-1.18351409338335,0.236605464395712,0.720666643773331
"ENSMUSG00000000325",72.5369217432465,-0.327200188733599,0.290274476252396,-1.04275018222837,0.297064009598113,0.773547167179331
"ENSMUSG00000000326",1029.54137883548,-0.172440253163068,0.0781086325235676,-2.20829174181229,0.0272239426330018,0.309243793595624
"ENSMUSG00000000339",422.814389383696,0.0802059102806418,0.163079209226919,0.491519990045347,0.623058717131461,0.920851649919581
"ENSMUSG00000000340",289.667453922056,-0.145127836760348,0.120166916907141,-1.21200354141741,0.225511025010758,0.710877366568232
"ENSMUSG00000000346",3596.78808209474,0.145934195562276,0.148496111642164,0.972822422228471,0.330641566705491,0.792621754673313
"ENSMUSG00000000355",257.025217469138,-0.0436159226593116,0.108563620938853,-0.404041512753018,0.686182192743922,0.939121544903809
"ENSMUSG00000000374",1166.66424089115,0.347992922480498,0.156285688513602,2.22716706378233,0.0259361104665366,0.304809689463506
"ENSMUSG00000000378",335.318552512351,-0.0233452904501902,0.095402083595064,-0.245957472321303,0.80571515350998,0.966246473013164
"ENSMUSG00000000384",794.857945967526,0.0872135023662958,0.110254838043223,0.795055609496526,0.426581154933296,0.850859975927705
"ENSMUSG00000000385",4051.61472701216,-0.0776283438278026,0.125133337085919,-0.619376384465452,0.535668434756329,0.891661293267029
"ENSMUSG00000000386",240.250285251638,-0.443578738531481,0.263370486442857,-1.77064605628953,0.0766195780714988,0.481023775063591
"ENSMUSG00000000394",93.1769124082207,0.0504491450440798,0.263263861560605,0.145194576673287,0.88455724774894,0.978293708702078
"ENSMUSG00000000399",755.017132382014,-0.198743654066018,0.139435829630165,-1.42500968380283,0.154154401875411,0.623008483143016
"ENSMUSG00000000409",54.7283784666305,-0.273059932180141,0.261317727786986,-1.06179573864506,0.288328424781121,0.767948209517752
"ENSMUSG00000000416",45.1802007438477,-0.0721943434606167,0.293794655847835,-0.160655393750275,0.872364823597155,0.976508089569665
"ENSMUSG00000000420",2263.51067595422,0.254002058880464,0.116146972848496,2.18780250901122,0.0286839910539419,0.315589590122492
"ENSMUSG00000000439",260.868427929854,0.145645114667493,0.114807511621055,1.26688937787729,0.20519484735208,0.69051443728357
"ENSMUSG00000000440",452.300290904593,0.474225934200713,0.175375690525762,2.67088632559248,0.00756512614330669,0.170903076964701
"ENSMUSG00000000441",905.660179786743,-0.105919417158814,0.109717520441372,-0.96572272152934,0.334182946731643,0.7940996738306
"ENSMUSG00000000489",130.210392776096,0.592546229775723,0.22115127620252,2.72929247203418,0.00634703842926176,0.153747672068823
"ENSMUSG00000000530",98.9329436920304,0.317039240921702,0.245163017789995,1.31189166401888,0.189556690542196,0.672242497197603
"ENSMUSG00000000531",89.4624020979069,0.95106791236628,0.180530204146793,5.2798232452773,1.29308566324905e-07,4.50940376430064e-05
"ENSMUSG00000000532",719.425004685528,0.0952653934636279,0.10015661205279,0.948567649007258,0.342840551249289,0.800719191638315
"ENSMUSG00000000538",355.31357349719,0.422912341064373,0.153542717837129,2.75631441596307,0.00584567749172324,0.146273870986471
"ENSMUSG00000000544",5503.79382472962,0.122307272949631,0.125732170486005,0.974152964987455,0.329980594542079,0.792621754673313
"ENSMUSG00000000555",288.64459449059,0.164401459548376,0.285767696671179,0.401015982525815,0.688408356887193,0.939866335684904
"ENSMUSG00000000561",780.769522759354,0.151196250007095,0.113799461476026,1.32588512182646,0.184877751868773,0.666430769796043
"ENSMUSG00000000563",2822.47674415432,-0.149480315369653,0.113848373138499,-1.3153739843291,0.188384244450516,0.669753851816794
"ENSMUSG00000000567",1104.3652275312,0.0542556568584327,0.143638904497625,0.369622456331207,0.711663816559733,0.945817268781082
"ENSMUSG00000000568",1796.62605184548,0.00221008895078832,0.132027044796137,0.0193326629224962,0.984575727549327,0.998173273710532
"ENSMUSG00000000581",571.202435424716,0.222577343163375,0.187612187596213,1.18724768428435,0.235129937069133,0.719212178051233
"ENSMUSG00000000594",266.729413198199,-0.184080918360525,0.182060820328846,-1.04279242130369,0.297044442129909,0.773547167179331
"ENSMUSG00000000600",201.508157825862,0.0088897109234796,0.153222123700854,0.0530897042186515,0.957660434728544,0.994567775648596
"ENSMUSG00000000605",737.15965116053,0.0699034756524394,0.108360465048118,0.646802635517104,0.517759686442804,0.885017832151344
"ENSMUSG00000000628",2975.29898131187,-0.108793424239751,0.229444018362604,-0.438483253236618,0.661036007366426,0.932644377818243
"ENSMUSG00000000631",1654.48114597018,0.231865107244177,0.191182453192658,1.21711108194693,0.223561954856045,0.708517829554609
"ENSMUSG00000000682",76.3018420642093,-0.238396574203797,0.254939791439442,-1.11472434882199,0.264968563577504,0.746334161978223
"ENSMUSG00000000708",389.49602604019,-0.0301082007438227,0.180863885282439,-0.180664429184129,0.856630980681266,0.974419500530948
"ENSMUSG00000000711",710.542467749276,0.0884546545832189,0.109281086217291,0.810792381281463,0.417484910437976,0.844342485679922
"ENSMUSG00000000732",93.388248348531,0.0351576860882242,0.17039629938612,0.212809484885584,0.831475565332225,0.971363631119402
"ENSMUSG00000000738",673.109434184725,0.185689804809789,0.107509500574233,1.72884027842027,0.0838376851187457,0.495990973808702
"ENSMUSG00000000740",2719.03323967952,0.0754037587650663,0.157778336139117,0.463229528213235,0.643199852892211,0.927546762534837
"ENSMUSG00000000743",2009.29661101203,0.243008737599983,0.132788478969899,1.82326191392902,0.068263731755747,0.461637414746867
"ENSMUSG00000000751",902.723463498482,-0.200774994477766,0.137549527095666,-1.46838345962541,0.142000091928646,0.605337866006382
"ENSMUSG00000000759",416.2822127803,0.15077000360497,0.188109896381378,0.808970050436909,0.418532373567213,0.844624348953269
"ENSMUSG00000000776",203.431227245842,-0.0135900922837341,0.122706584249292,-0.11067088561947,0.911877334032696,0.983177554030494
"ENSMUSG00000000782",548.333508011894,0.0893739392211625,0.108934919886639,0.81991515752686,0.41226447523323,0.840876290343723
"ENSMUSG00000000787",5522.10187986366,0.0810294538019528,0.12175278615345,0.664146096974534,0.506596809093168,0.8801325710535
"ENSMUSG00000000804",351.5990307979,0.0158307245653472,0.230964203861581,0.0696956463711057,0.944435907049764,0.990297284220146
"ENSMUSG00000000805",1844.21264151545,0.704370037844998,0.298527881716994,2.36762747256588,0.0179025516874495,0.260372832967921
"ENSMUSG00000000811",246.176059533928,0.178377662583436,0.208616392364841,0.854937149521825,0.392585943022589,0.832550767029428
"ENSMUSG00000000823",152.150873720631,-0.409743805835505,0.208153841108317,-1.98670986235585,0.046954558273794,0.398575037143468
"ENSMUSG00000000826",1757.76911937759,0.085764087562718,0.127394920185196,0.674237170826526,0.500160541285764,0.879214649267612
"ENSMUSG00000000827",811.870814201217,0.113433508297559,0.099674844346755,1.13601611340144,0.255949820642805,0.735203644769136
"ENSMUSG00000000838",725.831538099038,-0.0424716446394096,0.105213909379401,-0.401659253886887,0.687934815483953,0.939866335684904
"ENSMUSG00000000861",155.421861820261,-0.0858369374459691,0.159582057265191,-0.536834288654697,0.59138208442546,0.908549782779302
"ENSMUSG00000000876",168.351183696891,-0.0516857541538551,0.164684717145108,-0.321802476168366,0.747602338297016,0.953106035964313
"ENSMUSG00000000881",631.983434626076,0.0150705044271121,0.183176033908555,0.0919695033112817,0.926722269704997,0.985336960377291
"ENSMUSG00000000884",52.8960584649474,-0.331847775063456,0.276995146046912,-1.2137984851824,0.224824684930774,0.710560111699734
"ENSMUSG00000000902",600.005170703842,-0.146438080913479,0.128534914424111,-1.14154829067785,0.253641828295434,0.73290691083041
"ENSMUSG00000000915",844.531557937147,-0.0112042531996521,0.209885991234789,-0.0423605496989115,0.966211276882048,0.995526966425736
"ENSMUSG00000000916",101.684485538682,0.116315506989763,0.248463573554246,0.478350165787761,0.632400996597302,0.925078206024248
"ENSMUSG00000000934",122.737527019879,0.0446115392172152,0.136749770605383,0.326056109295678,0.744381903596942,0.952807641863005
"ENSMUSG00000000938",639.176735932435,0.0518877059227962,0.166085496094322,0.316685788735665,0.751482033146456,0.953694685545467
"ENSMUSG00000000957",1366.76833824002,0.0348283564251624,0.185599552353455,0.194576632409069,0.845724398031773,0.973363071854344
"ENSMUSG00000000959",443.023206965621,-0.160570321375752,0.145049473422777,-1.11126294878931,0.266455182670098,0.748556297341438
"ENSMUSG00000000976",205.711810773828,-0.103150844884122,0.240561442776723,-0.432858682392209,0.665117438251875,0.933366668298632
"ENSMUSG00000000983",1269.62687815605,0.208304907891097,0.247591162114158,0.810353243409242,0.417737182451989,0.844342485679922
